Time;Dist;GYRO_STEER;GYRO_Z;V_Sat;Longitude;Latitude;;;
s;m;V;deg/s;km/h;°;°;;;
2230,56;0;2,5277331;0,76;44,37;9,3126353;45,8061446;;;
2230,6;0;2,5033185;0,22;44,53;9,3126318;45,8061408;;;
2230,64;0;2,5367358;-0,02;44,69;9,3126283;45,806137;;;
2230,68;0;2,4876781;-0,18;44,61;9,3126248;45,8061331;;;
2230,72;0;2,4975965;0,84;44,54;9,3126214;45,8061293;;;
2230,76;0;2,5162125;0,74;44,7;9,3126178;45,8061254;;;
2230,8;0;2,5217819;-0,28;44,87;9,3126143;45,8061215;;;
2230,84;0;2,4846263;0,24;45,14;9,3126107;45,8061177;;;
2230,88;0;2,4944685;1,34;45,41;9,3126072;45,8061138;;;
2230,92;0;2,5103378;0,54;45,46;9,3126036;45,8061099;;;
2230,96;0;2,5108719;0,08;45,5;9,3126;45,806106;;;
2231;0;2,478828;-0,42;45,79;9,3125963;45,806102;;;
2231,04;0;2,4885936;0,5;46,09;9,3125927;45,806098;;;
2231,08;0;2,4974439;0,98;46,03;9,3125891;45,8060941;;;
2231,12;0;2,5220871;0,02;45,96;9,3125855;45,8060901;;;
2231,16;0;2,5040052;0,46;46,36;9,3125818;45,8060861;;;
2231,2;0;2,4843211;0,08;46,76;9,3125782;45,8060821;;;
2231,24;0;2,494621;-0,08;46,8;9,3125746;45,8060781;;;
2231,28;0;2,5149155;0,18;46,84;9,312571;45,8060741;;;
2231,32;0;2,5053785;-0,36;46,92;9,3125674;45,80607;;;
2231,36;0;2,4919505;0,38;47,01;9,3125637;45,806066;;;
2231,4;0;2,5211716;-0,06;47,15;9,31256;45,8060619;;;
2231,44;0;2,5179672;0,14;47,29;9,3125564;45,8060579;;;
2231,48;0;2,5118637;-0,12;47,29;9,3125527;45,8060538;;;
2231,52;0;2,5172806;1,06;47,29;9,312549;45,8060497;;;
2231,56;0;2,5242999;0,42;47,61;9,3125453;45,8060457;;;
2231,6;0;2,5037763;1,18;47,94;9,3125416;45,8060416;;;
2231,64;0;2,5162125;-0,4;47,93;9,3125379;45,8060375;;;
2231,68;0;2,5484853;0,26;47,92;9,3125342;45,8060334;;;
2231,72;0;2,4795909;0,58;48,1;9,3125304;45,8060292;;;
2231,76;0;2,495384;0,66;48,27;9,3125266;45,8060251;;;
2231,8;0;2,5407033;0,84;48,24;9,3125228;45,8060209;;;
2231,84;0;2,5345232;0,4;48,22;9,312519;45,8060167;;;
2231,88;0;2,5022504;0,54;48,46;9,3125152;45,8060126;;;
2231,92;0;2,5001905;0,54;48,7;9,3125115;45,8060084;;;
2231,96;0;2,5096512;1,34;48,93;9,3125077;45,8060043;;;
2232;0;2,5111771;0,48;49,17;9,3125039;45,8060001;;;
2232,04;0;2,520256;0,42;49,37;9,3125;45,805996;;;
2232,08;0;2,517128;0,98;49,57;9,3124962;45,8059918;;;
2232,12;0;2,5229263;0,5;49,32;9,3124924;45,8059876;;;
2232,16;0;2,4997327;0,5;49,08;9,3124887;45,8059834;;;
2232,2;0;2,5168228;0,3;49,32;9,3124849;45,8059792;;;
2232,24;0;2,5113297;0,28;49,56;9,3124812;45,805975;;;
2232,28;0;2,5098038;0,62;49,47;9,3124775;45,8059708;;;
2232,32;0;2,5385668;0,22;49,38;9,3124738;45,8059667;;;
2232,36;0;2,5526814;1,18;49,5;9,31247;45,8059625;;;
2232,4;0;2,5888455;1,34;49,63;9,3124662;45,8059584;;;
2232,44;0;2,5593956;1,44;49,47;9,3124625;45,8059542;;;
2232,48;0;2,4831004;2,2;49,31;9,3124587;45,8059501;;;
2232,52;0;2,4982069;2,46;49,17;9,312455;45,805946;;;
2232,56;0;2,469291;1,9;49,02;9,3124514;45,8059419;;;
2232,6;0;2,4562445;1,26;49;9,3124477;45,8059378;;;
2232,64;0;2,4681466;0,78;48,99;9,312444;45,8059338;;;
2232,68;0;2,4572363;0,92;48,79;9,3124402;45,8059297;;;
2232,72;0;2,5066755;0,34;48,6;9,3124365;45,8059257;;;
2232,76;0;2,5016401;0,14;48,36;9,3124328;45,8059216;;;
2232,8;0;2,4663155;0,78;48,13;9,3124291;45,8059175;;;
2232,84;0;2,5220871;0,8;48,25;9,3124255;45,8059135;;;
2232,88;0;2,4970624;0,8;48,37;9,3124219;45,8059095;;;
2232,92;0;2,5041578;0,18;48,27;9,3124184;45,8059056;;;
2232,96;0;2,4662392;0,66;48,17;9,312415;45,8059016;;;
2233;0;2,4925611;0,14;48,1;9,3124114;45,8058977;;;
2233,04;0;2,5297167;0,44;48,04;9,3124079;45,8058937;;;
2233,08;0;2,4844737;0,02;47,61;9,3124042;45,8058897;;;
2233,12;0;2,5153732;-0,2;47,19;9,3124006;45,8058857;;;
2233,16;0;2,5162888;-0,3;46,64;9,312397;45,8058818;;;
2233,2;0;2,5937283;-0,08;46,09;9,3123934;45,8058778;;;
2233,24;0;2,5635917;-0,18;46,47;9,3123897;45,8058739;;;
2233,28;0;2,5067518;1,06;46,84;9,3123861;45,80587;;;
2233,32;0;2,5416188;0,9;46,83;9,3123824;45,805866;;;
2233,36;0;2,5720606;0,8;46,83;9,3123787;45,8058621;;;
2233,4;0;2,5480275;1,26;46,65;9,312375;45,8058582;;;
2233,44;0;2,5138474;1,2;46,47;9,3123713;45,8058542;;;
2233,48;0;2,515831;1,1;46,6;9,3123677;45,8058503;;;
2233,52;0;2,5387957;1,32;46,73;9,3123641;45,8058464;;;
2233,56;0;2,5448232;1,12;46,81;9,3123605;45,8058425;;;
2233,6;0;2,4977491;1,44;46,88;9,312357;45,8058386;;;
2233,64;0;2,5061414;1,42;46,49;9,3123534;45,8058348;;;
2233,68;0;2,5632102;1,28;46,11;9,3123498;45,8058309;;;
2233,72;0;2,5267413;1,78;46,21;9,3123463;45,8058271;;;
2233,76;0;2,4749367;1,96;46,31;9,3123427;45,8058232;;;
2233,8;0;2,5188065;1,8;46,24;9,3123392;45,8058194;;;
2233,84;0;2,5082016;1,74;46,17;9,3123357;45,8058156;;;
2233,88;0;2,5139236;1,1;46,07;9,3123321;45,8058118;;;
2233,92;0;2,4439609;1,64;45,98;9,3123286;45,805808;;;
2233,96;0;2,4798961;1,32;45,85;9,312325;45,8058042;;;
2234;0;2,5098801;0,82;45,71;9,3123215;45,8058004;;;
2234,04;0;2,4930952;0,76;45,61;9,312318;45,8057967;;;
2234,08;0;2,5128555;0,8;45,51;9,3123145;45,8057929;;;
2234,12;0;2,473182;1,42;45,15;9,312311;45,8057891;;;
2234,16;0;2,5010297;0,58;44,8;9,3123076;45,8057854;;;
2234,2;0;2,5091934;0,18;44,88;9,3123041;45,8057816;;;
2234,24;0;2,495918;1;44,96;9,3123006;45,8057778;;;
2234,28;0;2,5294878;0,6;44,71;9,3122971;45,8057741;;;
2234,32;0;2,5234604;0,88;44,45;9,3122936;45,8057703;;;
2234,36;0;2,5558097;1,2;44,55;9,3122901;45,8057666;;;
2234,4;0;2,5110245;1,2;44,65;9,3122866;45,8057629;;;
2234,44;0;2,4822612;1,36;44,62;9,3122831;45,8057592;;;
2234,48;0;2,5058362;1,62;44,59;9,3122797;45,8057556;;;
2234,52;0;2,4924848;1,5;44,31;9,3122762;45,8057519;;;
2234,56;0;2,4883647;0,56;44,02;9,3122728;45,8057482;;;
2234,6;0;2,4814219;0,4;43,99;9,3122693;45,8057446;;;
2234,64;0;2,4872203;1,22;43,95;9,3122658;45,8057409;;;
2234,68;0;2,5133133;0,38;43,94;9,3122623;45,8057373;;;
2234,72;0;2,4815745;0,54;43,94;9,3122589;45,8057336;;;
2234,76;0;2,4853129;0,46;43,82;9,3122555;45,80573;;;
2234,8;0;2,4823375;0,82;43,7;9,3122521;45,8057263;;;
2234,84;0;2,5286486;0,22;43,63;9,3122486;45,8057227;;;
2234,88;0;2,5178909;0,66;43,55;9,3122452;45,8057191;;;
2234,92;0;2,5222397;0,08;43,62;9,3122417;45,8057155;;;
2234,96;0;2,4878306;0,86;43,69;9,3122383;45,8057118;;;
2235;0;2,4711983;0,96;43,47;9,3122349;45,8057082;;;
2235,04;0;2,5179672;0,12;43,25;9,3122316;45,8057046;;;
2235,08;0;2,5231552;0,5;43,49;9,3122283;45,805701;;;
2235,12;0;2,5614555;0,3;43,73;9,3122249;45,8056974;;;
2235,16;0;2,5185776;1,42;43,39;9,3122215;45,8056939;;;
2235,2;0;2,5098801;1,24;43,04;9,3122182;45,8056903;;;
2235,24;0;2,5206375;0,56;43,02;9,3122148;45,8056868;;;
2235,28;0;2,5149918;0,44;43;9,3122115;45,8056832;;;
2235,32;0;2,561837;0,64;42,86;9,3122081;45,8056796;;;
2235,36;0;2,5195694;1,3;42,73;9,3122048;45,805676;;;
2235,4;0;2,544518;1,16;42,63;9,3122014;45,8056725;;;
2235,44;0;2,5258257;1,66;42,52;9,3121981;45,805669;;;
2235,48;0;2,532387;1,92;42,73;9,3121948;45,8056655;;;
2235,52;0;2,4551001;2,04;42,94;9,3121915;45,8056619;;;
2235,56;0;2,5284197;2,02;42,54;9,3121882;45,8056584;;;
2235,6;0;2,4714272;1,42;42,14;9,3121849;45,8056549;;;
2235,64;0;2,4859996;1;42,17;9,3121816;45,8056515;;;
2235,68;0;2,4881358;1,8;42,19;9,3121784;45,805648;;;
2235,72;0;2,4543371;1,38;42,01;9,3121751;45,8056445;;;
2235,76;0;2,4082549;1,28;41,84;9,3121719;45,8056411;;;
2235,8;0;2,4408329;0,34;41,79;9,3121686;45,8056376;;;
2235,84;0;2,4245057;0,1;41,74;9,3121653;45,8056342;;;
2235,88;0;2,4550238;-0,78;41,6;9,312162;45,8056307;;;
2235,92;0;2,4507513;-0,78;41,46;9,3121587;45,8056273;;;
2235,96;0;2,4982831;-1,86;41,46;9,3121554;45,8056238;;;
2236;0;2,4935529;-1,1;41,45;9,3121522;45,8056204;;;
2236,04;0;2,532387;-1,84;41,58;9,3121489;45,8056169;;;
2236,08;0;2,5941861;-2,12;41,72;9,3121457;45,8056135;;;
2236,12;0;2,5699241;-1,18;41,52;9,3121425;45,80561;;;
2236,16;0;2,5219345;-0,54;41,33;9,3121393;45,8056066;;;
2236,2;0;2,6476688;-0,86;41,38;9,312136;45,8056031;;;
2236,24;0;2,5651176;-0,8;41,43;9,3121327;45,8055996;;;
2236,28;0;2,5249865;-0,46;41,38;9,3121293;45,8055961;;;
2236,32;0;2,6150908;-0,86;41,32;9,3121259;45,8055926;;;
2236,36;0;2,6592658;-0,44;41,54;9,3121225;45,805589;;;
2236,4;0;2,6445408;-0,38;41,77;9,3121191;45,8055855;;;
2236,44;0;2,6517889;-0,14;42,06;9,3121156;45,8055819;;;
2236,48;0;2,6944377;0,22;42,35;9,3121122;45,8055783;;;
2236,52;0;2,7078657;2,06;42,48;9,3121087;45,8055747;;;
2236,56;0;2,6784158;3,2;42,61;9,3121052;45,8055711;;;
2236,6;0;2,6710916;2,7;42,86;9,3121016;45,8055674;;;
2236,64;0;2,6642249;3,36;43,12;9,312098;45,8055637;;;
2236,68;0;2,6026549;4,38;43,33;9,3120943;45,80556;;;
2236,72;0;2,5835047;4,32;43,54;9,3120906;45,8055563;;;
2236,76;0;2,5690086;4,28;43,85;9,3120869;45,8055525;;;
2236,8;0;2,5177383;2,08;44,16;9,3120831;45,8055487;;;
2236,84;0;2,5033185;4,66;44,47;9,3120793;45,8055449;;;
2236,88;0;2,5583274;2,5;44,77;9,3120754;45,805541;;;
2236,92;0;2,5531392;0,96;45,25;9,3120715;45,8055371;;;
2236,96;0;2,5397115;1,92;45,73;9,3120676;45,8055332;;;
2237;0;2,5777063;2,02;46,02;9,3120637;45,8055294;;;
2237,04;0;2,6037993;3,14;46,31;9,3120598;45,8055255;;;
2237,08;0;2,5626762;2,42;46,72;9,3120557;45,8055216;;;
2237,12;0;2,5481801;2,94;47,14;9,3120517;45,8055176;;;
2237,16;0;2,5914395;2,62;47,4;9,3120476;45,8055137;;;
2237,2;0;2,6153197;2,24;47,66;9,3120436;45,8055097;;;
2237,24;0;2,6434727;2,5;47,82;9,3120394;45,8055057;;;
2237,28;0;2,5922024;4,66;47,99;9,3120352;45,8055016;;;
2237,32;0;2,5823603;4,62;48,46;9,3120311;45,8054976;;;
2237,36;0;2,5900662;4,26;48,93;9,3120269;45,8054935;;;
2237,4;0;2,5642784;4,48;49,19;9,3120229;45,8054895;;;
2237,44;0;2,5455098;4,36;49,46;9,3120188;45,8054855;;;
2237,48;0;2,5717554;5,32;49,81;9,3120146;45,8054814;;;
2237,52;0;2,5413899;5,18;50,17;9,3120103;45,8054773;;;
2237,56;0;2,4811931;4,94;49,81;9,3120059;45,8054732;;;
2237,6;0;2,4725716;5,06;49,46;9,3120014;45,8054691;;;
2237,64;0;2,4831004;5,12;49,62;9,311997;45,805465;;;
2237,68;0;2,4412143;5,34;49,78;9,3119926;45,8054608;;;
2237,72;0;2,4131377;5,18;50,11;9,3119882;45,8054567;;;
2237,76;0;2,3855953;4,54;50,44;9,3119839;45,8054526;;;
2237,8;0;2,3815515;5,1;50,68;9,3119794;45,8054485;;;
2237,84;0;2,3720911;3,8;50,92;9,311975;45,8054443;;;
2237,88;0;2,3321886;4,34;50,9;9,3119705;45,8054402;;;
2237,92;0;2,3398182;3,36;50,88;9,311966;45,8054361;;;
2237,96;0;2,3218889;2,9;50,96;9,3119614;45,8054319;;;
2238;0;2,3031201;1,94;51,04;9,3119569;45,8054277;;;
2238,04;0;2,2838938;2,7;51,22;9,3119524;45,8054235;;;
2238,08;0;2,3123519;1,26;51,4;9,3119479;45,8054192;;;
2238,12;0;2,3424122;0,02;51,73;9,3119433;45,805415;;;
2238,16;0;2,3108261;-0,04;52,06;9,3119387;45,8054108;;;
2238,2;0;2,33463;0,08;52,18;9,311934;45,8054066;;;
2238,24;0;2,3631644;-0,2;52,3;9,3119294;45,8054024;;;
2238,28;0;2,3590446;-0,5;52,06;9,3119248;45,8053981;;;
2238,32;0;2,3835354;-0,82;51,81;9,3119202;45,8053938;;;
2238,36;0;2,3650718;-0,54;52,2;9,3119155;45,8053895;;;
2238,4;0;2,3897152;-1,02;52,59;9,3119109;45,8053852;;;
2238,44;0;2,408026;-1,86;52,75;9,3119062;45,8053809;;;
2238,48;0;2,3975735;-1,58;52,92;9,3119015;45,8053766;;;
2238,52;0;2,4246583;-1,04;53,2;9,3118968;45,8053722;;;
2238,56;0;2,419394;-2,02;53,49;9,3118922;45,8053678;;;
2238,6;0;2,4414432;-1,86;53,35;9,3118875;45,8053634;;;
2238,64;0;2,427176;-1,34;53,21;9,3118829;45,805359;;;
2238,68;0;2,4599066;-1,72;53,49;9,3118782;45,8053546;;;
2238,72;0;2,4596014;-2,36;53,76;9,3118736;45,8053501;;;
2238,76;0;2,4279389;-1,68;54,16;9,3118689;45,8053457;;;
2238,8;0;2,4719613;-2,1;54,56;9,3118643;45,8053413;;;
2238,84;0;2,4817271;-1,94;54,42;9,3118596;45,8053368;;;
2238,88;0;2,4559393;-0,8;54,28;9,3118549;45,8053323;;;
2238,92;0;2,4367893;-2,1;54,41;9,3118502;45,8053278;;;
2238,96;0;2,4715035;-0,86;54,54;9,3118456;45,8053233;;;
2239;0;2,4741738;-1,68;54,97;9,3118408;45,8053187;;;
2239,04;0;2,4374759;-2,42;55,41;9,311836;45,8053141;;;
2239,08;0;2,4574652;-0,82;55,11;9,3118313;45,8053096;;;
2239,12;0;2,4805827;-1,3;54,81;9,3118267;45,805305;;;
2239,16;0;2,4403751;-1,8;55,15;9,3118221;45,8053004;;;
2239,2;0;2,4190888;-2,02;55,5;9,3118175;45,8052958;;;
2239,24;0;2,4585333;-2,64;56,13;9,3118128;45,8052912;;;
2239,28;0;2,4361789;-1,62;56,76;9,3118082;45,8052866;;;
2239,32;0;2,4666207;-2,04;56,02;9,3118034;45,8052819;;;
2239,36;0;2,5072095;-0,88;55,28;9,3117986;45,8052772;;;
2239,4;0;2,4586096;-0,86;55,36;9,3117939;45,8052725;;;
2239,44;0;2,4401462;-1,62;55,45;9,3117893;45,8052678;;;
2239,48;0;2,4242005;-1,62;56,07;9,3117847;45,8052632;;;
2239,52;0;2,4618142;-1,38;56,7;9,3117802;45,8052585;;;
2239,56;0;2,4598303;-3,32;56,84;9,3117757;45,8052539;;;
2239,6;0;2,3764398;-2,06;56,99;9,3117712;45,8052493;;;
2239,64;0;2,4813457;-3,74;56,37;9,3117666;45,8052447;;;
2239,68;0;2,555886;-3,78;55,75;9,3117621;45,8052401;;;
2239,72;0;2,5420003;-3,04;55,56;9,3117575;45,8052355;;;
2239,76;0;2,5461965;-2,54;55,37;9,311753;45,8052309;;;
2239,8;0;2,5710688;-1,66;55,54;9,3117486;45,8052264;;;
2239,84;0;2,5780115;-1,74;55,71;9,3117441;45,8052218;;;
2239,88;0;2,4893565;-1,38;55,52;9,3117397;45,8052172;;;
2239,92;0;2,5448995;-1,04;55,33;9,3117353;45,8052127;;;
2239,96;0;2,6042571;-1,74;55,37;9,3117309;45,8052081;;;
2240;0;2,5214005;-0,82;55,41;9,3117266;45,8052036;;;
2240,04;0;2,5187302;-0,54;54,94;9,3117222;45,805199;;;
2240,08;0;2,5625999;-0,3;54,47;9,3117179;45,8051945;;;
2240,12;0;2,5436025;-1,14;54,57;9,3117136;45,80519;;;
2240,16;0;2,5040052;-0,02;54,68;9,3117093;45,8051854;;;
2240,2;0;2,5091171;0,4;54,59;9,311705;45,8051809;;;
2240,24;0;2,5392535;-0,3;54,5;9,3117008;45,8051764;;;
2240,28;0;2,4529638;0,36;54,39;9,3116965;45,8051719;;;
2240,32;0;2,461509;-0,26;54,29;9,3116923;45,8051673;;;
2240,36;0;2,5364306;-0,6;54,26;9,311688;45,8051628;;;
2240,4;0;2,5376513;-0,94;54,23;9,3116838;45,8051583;;;
2240,44;0;2,4393833;0,14;54,11;9,3116795;45,8051539;;;
2240,48;0;2,4217591;0,26;54;9,3116753;45,8051494;;;
2240,52;0;2,5434499;-1,5;53,85;9,3116711;45,8051449;;;
2240,56;0;2,4924848;-0,92;53,7;9,3116669;45,8051404;;;
2240,6;0;2,4677651;-0,32;53,66;9,3116626;45,805136;;;
2240,64;0;2,5059125;-0,52;53,63;9,3116584;45,8051315;;;
2240,68;0;2,4763863;-1,28;53,42;9,3116542;45,805127;;;
2240,72;0;2,5078199;-1,3;53,21;9,31165;45,8051226;;;
2240,76;0;2,5520711;-0,86;53,33;9,3116459;45,8051181;;;
2240,8;0;2,4777598;0;53,45;9,3116417;45,8051137;;;
2240,84;0;2,5289538;-0,84;53,24;9,3116376;45,8051092;;;
2240,88;0;2,5517659;0,1;53,02;9,3116335;45,8051047;;;
2240,92;0;2,5087357;-0,22;52,92;9,3116294;45,8051003;;;
2240,96;0;2,499809;-0,2;52,81;9,3116252;45,8050958;;;
2241;0;2,5387194;0,36;52,78;9,3116211;45,8050913;;;
2241,04;0;2,4769969;0,02;52,76;9,3116169;45,8050868;;;
2241,08;0;2,4949262;0,32;52,88;9,3116128;45,8050823;;;
2241,12;0;2,5678642;-0,86;53;9,3116086;45,8050778;;;
2241,16;0;2,4928663;-0,32;52,96;9,3116044;45,8050733;;;
2241,2;0;2,464103;-0,5;52,92;9,3116003;45,8050688;;;
2241,24;0;2,5381091;-0,66;52,94;9,3115961;45,8050643;;;
2241,28;0;2,5179672;-0,44;52,96;9,3115919;45,8050598;;;
2241,32;0;2,5024793;-0,02;53,12;9,3115877;45,8050554;;;
2241,36;0;2,5478749;-1,36;53,28;9,3115836;45,8050509;;;
2241,4;0;2,5928128;-0,56;53,32;9,3115794;45,8050464;;;
2241,44;0;2,5671012;0,32;53,37;9,3115752;45,8050419;;;
2241,48;0;2,5520711;-0,02;53,21;9,3115709;45,8050374;;;
2241,52;0;2,5602348;1,18;53,05;9,3115667;45,8050328;;;
2241,56;0;2,5764093;0,56;53,18;9,3115625;45,8050283;;;
2241,6;0;2,5356677;0,66;53,31;9,3115583;45,8050238;;;
2241,64;0;2,5359728;1,58;53,7;9,3115541;45,8050193;;;
2241,68;0;2,5414662;2;54,09;9,3115499;45,8050148;;;
2241,72;0;2,5107956;1,4;53,85;9,3115457;45,8050102;;;
2241,76;0;2,4577703;1,44;53,62;9,3115415;45,8050056;;;
2241,8;0;2,5272753;1,66;53,71;9,3115372;45,805001;;;
2241,84;0;2,5493245;1,1;53,8;9,3115329;45,8049964;;;
2241,88;0;2,4572363;1,26;53,81;9,3115286;45,8049918;;;
2241,92;0;2,4770732;2,04;53,83;9,3115244;45,8049872;;;
2241,96;0;2,490272;1,38;54,1;9,3115201;45,8049826;;;
2242;0;2,480659;0,76;54,38;9,3115159;45,804978;;;
2242,04;0;2,4534216;1,86;54,56;9,3115116;45,8049734;;;
2242,08;0;2,4769206;0,62;54,73;9,3115073;45,8049688;;;
2242,12;0;2,4831767;0,04;54,7;9,311503;45,8049642;;;
2242,16;0;2,4498358;0,78;54,67;9,3114987;45,8049596;;;
2242,2;0;2,4794383;-0,64;54,67;9,3114944;45,804955;;;
2242,24;0;2,52285;0,56;54,68;9,3114901;45,8049504;;;
2242,28;0;2,469825;0,12;54,72;9,3114858;45,8049457;;;
2242,32;0;2,481956;-0,32;54,77;9,3114815;45,8049411;;;
2242,36;0;2,5379565;0,52;54,99;9,3114771;45,8049364;;;
2242,4;0;2,4995801;0,56;55,2;9,3114728;45,8049318;;;
2242,44;0;2,4971387;-0,28;55,19;9,3114685;45,8049271;;;
2242,48;0;2,5302508;0,3;55,18;9,3114642;45,8049224;;;
2242,52;0;2,5435262;-0,46;55,32;9,3114598;45,8049177;;;
2242,56;0;2,5195694;1,12;55,47;9,3114555;45,804913;;;
2242,6;0;2,5046918;0,02;55,42;9,3114511;45,8049083;;;
2242,64;0;2,5564964;0,72;55,36;9,3114467;45,8049036;;;
2242,68;0;2,5277331;0,64;55,67;9,3114422;45,8048989;;;
2242,72;0;2,502403;0,22;55,99;9,3114378;45,8048941;;;
2242,76;0;2,5151443;1,36;55,99;9,3114333;45,8048894;;;
2242,8;0;2,5621421;-0,64;55,98;9,3114289;45,8048847;;;
2242,84;0;2,5350573;1,24;56,24;9,3114245;45,8048799;;;
2242,88;0;2,535744;0,08;56,49;9,31142;45,8048752;;;
2242,92;0;2,592355;1,36;56,48;9,3114155;45,8048704;;;
2242,96;0;2,5655754;0,54;56,47;9,3114111;45,8048657;;;
2243;0;2,5335314;1,62;56,52;9,3114066;45,8048609;;;
2243,04;0;2,5565727;1,4;56,57;9,3114022;45,8048561;;;
2243,08;0;2,521019;2,38;56,74;9,3113977;45,8048513;;;
2243,12;0;2,4824138;1,38;56,91;9,3113932;45,8048465;;;
2243,16;0;2,5314715;0,88;56,72;9,3113887;45,8048417;;;
2243,2;0;2,5273516;0,76;56,54;9,3113842;45,8048369;;;
2243,24;0;2,4975965;0,5;56,76;9,3113796;45,8048321;;;
2243,28;0;2,5290301;1,32;56,99;9,3113751;45,8048273;;;
2243,32;0;2,5322344;1,36;57,29;9,3113705;45,8048225;;;
2243,36;0;2,5004194;0,52;57,6;9,311366;45,8048177;;;
2243,4;0;2,5123215;2,14;57,67;9,3113615;45,8048129;;;
2243,44;0;2,5433736;1,14;57,74;9,311357;45,8048081;;;
2243,48;0;2,5079727;1,84;57,7;9,3113524;45,8048033;;;
2243,52;0;2,5178146;0,28;57,66;9,3113479;45,8047984;;;
2243,56;0;2,5220108;2,44;57,5;9,3113433;45,8047936;;;
2243,6;0;2,5054548;0,68;57,34;9,3113387;45,8047888;;;
2243,64;0;2,4982069;1,56;57,56;9,3113341;45,804784;;;
2243,68;0;2,5082016;1,04;57,77;9,3113295;45,8047791;;;
2243,72;0;2,525902;1,26;57,9;9,3113249;45,8047743;;;
2243,76;0;2,5059125;2,08;58,03;9,3113203;45,8047695;;;
2243,8;0;2,5182724;1,08;58,06;9,3113156;45,8047646;;;
2243,84;0;2,5154495;1,32;58,08;9,3113109;45,8047598;;;
2243,88;0;2,530556;-0,02;58;9,3113062;45,8047549;;;
2243,92;0;2,5608451;2,12;57,92;9,3113016;45,8047501;;;
2243,96;0;2,5079727;1,06;58,15;9,3112969;45,8047452;;;
2244;0;2,5288012;1,3;58,38;9,3112923;45,8047403;;;
2244,04;0;2,5658042;1,34;58,53;9,3112876;45,8047354;;;
2244,08;0;2,4824901;0,52;58,69;9,3112829;45,8047305;;;
2244,12;0;2,4895854;1,74;58,61;9,3112781;45,8047256;;;
2244,16;0;2,5867093;0,64;58,53;9,3112734;45,8047207;;;
2244,2;0;2,5201035;1,7;58,61;9,3112686;45,8047158;;;
2244,24;0;2,475776;1,98;58,69;9,3112639;45,8047108;;;
2244,28;0;2,5470357;1,08;58,88;9,3112592;45,8047059;;;
2244,32;0;2,4946973;2,3;59,07;9,3112544;45,804701;;;
2244,36;0;2,4853892;1,6;59,17;9,3112496;45,804696;;;
2244,4;0;2,5493245;1,34;59,28;9,3112448;45,8046911;;;
2244,44;0;2,485847;2,02;59,17;9,31124;45,8046861;;;
2244,48;0;2,4548712;2,02;59,06;9,3112352;45,8046812;;;
2244,52;0;2,5552757;0,42;59,33;9,3112304;45,8046762;;;
2244,56;0;2,4888988;2,1;59,61;9,3112256;45,8046712;;;
2244,6;0;2,413214;2,32;59,65;9,3112207;45,8046663;;;
2244,64;0;2,5280383;0,78;59,69;9,3112159;45,8046613;;;
2244,68;0;2,5284197;2;59,76;9,311211;45,8046563;;;
2244,72;0;2,4244294;1,62;59,84;9,3112062;45,8046513;;;
2244,76;0;2,485847;1,28;59,8;9,3112012;45,8046463;;;
2244,8;0;2,5114822;1,66;59,76;9,3111963;45,8046412;;;
2244,84;0;2,4068816;1,48;59,77;9,3111914;45,8046362;;;
2244,88;0;2,4585333;1,56;59,79;9,3111865;45,8046312;;;
2244,92;0;2,5113297;0,66;60,21;9,3111815;45,8046262;;;
2244,96;0;2,4368656;1,82;60,63;9,3111766;45,8046211;;;
2245;0;2,4511328;1,02;60,63;9,3111717;45,8046161;;;
2245,04;0;2,4901195;0,22;60,64;9,3111667;45,8046111;;;
2245,08;0;2,4190125;0,78;60,63;9,3111617;45,804606;;;
2245,12;0;2,4499884;1,46;60,61;9,3111568;45,8046009;;;
2245,16;0;2,4805064;1,42;60,65;9,3111517;45,8045957;;;
2245,2;0;2,4901195;-0,14;60,69;9,3111467;45,8045906;;;
2245,24;0;2,4937055;0,2;60,83;9,3111416;45,8045854;;;
2245,28;0;2,4873729;1,36;60,98;9,3111366;45,8045802;;;
2245,32;0;2,4246583;1,22;61,28;9,3111315;45,8045749;;;
2245,36;0;2,4513617;0,12;61,59;9,3111265;45,8045697;;;
2245,4;0;2,4643319;0,6;61,88;9,3111214;45,8045645;;;
2245,44;0;2,4386966;-0,5;62,16;9,3111164;45,8045593;;;
2245,48;0;2,4580755;0,22;62,25;9,3111114;45,8045541;;;
2245,52;0;2,497978;1;62,34;9,3111063;45,8045489;;;
2245,56;0;2,4628823;0,1;62,37;9,3111012;45,8045436;;;
2245,6;0;2,424582;0,54;62,4;9,3110961;45,8045384;;;
2245,64;0;2,4802012;0,14;62,25;9,311091;45,8045331;;;
2245,68;0;2,4872966;-0,48;62,1;9,3110859;45,8045278;;;
2245,72;0;2,4459448;-0,12;62,45;9,3110807;45,8045225;;;
2245,76;0;2,4605169;-0,58;62,8;9,3110756;45,8045172;;;
2245,8;0;2,4853129;0,14;63,12;9,3110704;45,8045118;;;
2245,84;0;2,4464788;0,5;63,44;9,3110653;45,8045065;;;
2245,88;0;2,4867625;-0,96;63,4;9,3110602;45,8045012;;;
2245,92;0;2,4783702;-1,2;63,37;9,3110551;45,8044958;;;
2245,96;0;2,4709694;-0,3;63,66;9,31105;45,8044905;;;
2246;0;2,5027082;0,24;63,95;9,3110449;45,8044852;;;
2246,04;0;2,5087357;-0,5;63,84;9,3110397;45,8044798;;;
